class,degree_centrality,in_degree_centrality,out_degree_centrality,in_degree,out_degree,total_degree,betweenness_centrality,betweenness_weighted,closeness_centrality,eigenvector_centrality,pagerank,hub_score,authority_score,katz_centrality,load_centrality,harmonic_centrality,clustering,triangles,burt_constraint,weighted_out,weighted_in
HashMap,0.01838235294117647,0.01838235294117647,0.0,5,0,5,0.0,0.0,0.0213903743315508,0.00426580425674085,0.0038519036010609153,0.0,0.0010890655390557813,0.062276790879593834,0.0,6.5,0.04147404935490852,3,0.3939751070546814,0.0,7.8
String[],0.011029411764705881,0.011029411764705881,0.0,3,0,3,0.0,0.0,0.016377005347593582,0.005757343650722433,0.00406602275483764,0.0,0.0010849759181435924,0.06108525786804072,0.0,5.0,0.0,0,0.3877551020408164,0.0,8.399999999999999
SpringLocalTxManager,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0018912931031281972,0.003034293759109505,0.0,0.0003825065922963125,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.6
AtomicReference,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.024852941176470588,0.005890478677369381,0.00346888137275615,0.0,0.0011943220411737882,0.06052816980065222,0.0,7.333333333333334,0.0,0,0.5555555555555556,0.0,6.6000000000000005
InitialContext,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.024852941176470588,0.003854023732740978,0.0035919779801137047,0.0,0.0007849082232418575,0.06052816980065222,0.0,7.333333333333334,0.0,0,0.5421436004162331,0.0,6.2
JSONObject,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.024852941176470588,0.004631458196820355,0.0032958126090592223,0.0,0.0009383283303170294,0.06052816980065222,0.0,7.333333333333334,0.0,0,0.625,0.0,4.8
JSONArray,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0014184698273461476,0.0030135874769889647,0.0,0.00028687994422223363,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.2
Context,0.011029411764705881,0.011029411764705881,0.0,3,0,3,0.0,0.0,0.02701406649616368,0.004441723904450959,0.0035828211140207194,0.0,0.0008884753907663993,0.06112094280276809,0.0,8.0,0.0,0,0.3333333333333333,0.0,7.199999999999999
ObjectGridManager,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0014184698273461476,0.0030135874769889647,0.0,0.00028687994422223363,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.2
ObjectGridConfiguration,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0014184698273461476,0.0030135874769889647,0.0,0.00028687994422223363,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.2
Plugin,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0014184698273461476,0.0030135874769889647,0.0,0.00028687994422223363,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.2
BackingMapConfiguration,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0014184698273461476,0.0030135874769889647,0.0,0.00028687994422223363,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.2
ClientClusterContext,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0014184698273461476,0.0030135874769889647,0.0,0.00028687994422223363,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.2
ClientSecurityConfiguration,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0014184698273461476,0.0030135874769889647,0.0,0.00028687994422223363,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.2
CredentialGenerator,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0014184698273461476,0.0030135874769889647,0.0,0.00028687994422223363,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.2
UserPasswordCredentialGenerator,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0011820581894551232,0.0030032343359286946,0.0,0.0002390666201851945,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.0
ObjectGridRuntimeException,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0011820581894551232,0.0030032343359286946,0.0,0.0002390666201851945,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,1.0
System,0.01838235294117647,0.01838235294117647,0.0,5,0,5,0.0,0.0,0.03308823529411765,0.005487054981466141,0.0036357153694426252,0.0,0.0012985245721883556,0.062312416537021,0.0,10.0,0.007613721889944879,1,0.33243736078822583,0.0,9.899999999999999
JSONValue,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.024852941176470588,0.000448629635532015,0.0030064952020545034,0.0,9.114211046814021e-05,0.06052816980065222,0.0,7.333333333333334,0.0,0,0.5,0.0,0.6
ObjectGridManagerFactory,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0007092349136730738,0.0029825280538081545,0.0,0.00014343997211111682,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,0.6
ObjectGridConfigFactory,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0010638523705096107,0.00299805776539856,0.0,0.0002151599581666743,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,0.8999999999999999
ClientSecurityConfigurationFactory,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0003546174568365369,0.0029669983422177496,0.0,7.171998605555841e-05,0.059887856403766655,0.0,2.5,0.0,0,1.0,0.0,0.3
com.acmeair.morphia.BigDecimalConverter,0.01838235294117647,0.003676470588235294,0.014705882352941176,1,4,5,3.391578033427393e-05,3.391578033427393e-05,0.003676470588235294,1.9272798673263822e-20,0.003075050470267064,-4.787446193174646e-20,1.8944767894702153e-19,0.05987007321370318,3.391578033427393e-05,1.0,0.0,0,0.2239858906525573,5.3,1.0
com.acmeair.morphia.TypeConverter,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.008272058823529412,1.1874239436194806e-20,0.004924144939848674,0.0,-7.448140018961709e-19,0.06047470167586137,0.0,2.5,0.0,0,0.5,0.0,4.0
com.acmeair.morphia.SimpleValueConverter,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.008272058823529412,8.905679577146103e-21,0.004430975862543342,0.0,1.9448232927625663e-19,0.06047470167586137,0.0,2.5,0.0,0,0.5,0.0,3.0
com.acmeair.morphia.MappedField,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.008272058823529412,4.749695774477923e-21,0.0037405391543158762,0.0,-1.0413700015202596e-19,0.06047470167586137,0.0,2.5,0.0,0,0.5,0.0,1.6
com.acmeair.morphia.BigDecimal,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.004901960784313725,2.9685598590487016e-21,0.003444637707932677,0.0,-4.6106855388982635e-20,0.05987600094372434,0.0,1.5,0.0,0,1.0,0.0,1.0
com.acmeair.morphia.BigIntegerConverter,0.01838235294117647,0.003676470588235294,0.014705882352941176,1,4,5,3.391578033427393e-05,3.391578033427393e-05,0.003676470588235294,1.9272798673263822e-20,0.003075050470267064,-4.848350064236231e-20,1.8944767894702153e-19,0.05987007321370318,3.391578033427393e-05,1.0,0.0,0,0.2239858906525573,5.3,1.0
com.acmeair.morphia.BigInteger,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.004901960784313725,2.9685598590487016e-21,0.003444637707932677,0.0,-6.299247282915663e-20,0.05987600094372434,0.0,1.5,0.0,0,1.0,0.0,1.0
com.acmeair.morphia.DatastoreFactory,0.051470588235294115,0.0,0.051470588235294115,0,14,14,0.0,0.0,0.0,8.113259680583696e-20,0.0029514686306273442,-6.993142984242205e-20,0.0,0.05927730021158731,0.0,0.0,0.0,0,0.09956562886748035,20.3,0.0
com.acmeair.morphia.JSONObject,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,4.5029937684613673e-20,0.0033963632533303366,0.0,-1.6482383368841643e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,3.5999999999999996
com.acmeair.morphia.JSONArray,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.5009979228204562e-20,0.0030997668381950085,0.0,-1.0233787701311204e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.Datastore,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.0013305637606083e-20,0.0031491995740508968,0.0,-1.7505190899304737e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.6
com.acmeair.morphia.Properties,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.751829525170837e-20,0.003223348677834729,0.0,-1.5512594882414353e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.Builder,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.5009979228204562e-20,0.0030997668381950085,0.0,-1.0233787701311204e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.MongoClientURI,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.751829525170837e-20,0.003223348677834729,0.0,-1.5512594882414353e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.MongoClient,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.751829525170837e-20,0.003223348677834729,0.0,-1.5512594882414353e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.Morphia,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.751829525170837e-20,0.003223348677834729,0.0,-1.5512594882414353e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.WriteConcern,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.2508316023503801e-20,0.003075050470267064,0.0,1.8944767894702153e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
com.acmeair.morphia.System,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.7524948070511404e-21,0.0029885431825192603,0.0,-2.558446925327801e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.3
com.acmeair.morphia.JSONValue,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.7524948070511404e-21,0.0029885431825192603,0.0,-2.558446925327801e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.3
com.acmeair.morphia.MongoClientOptions,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.7524948070511404e-21,0.0029885431825192603,0.0,-2.558446925327801e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.3
com.acmeair.morphia.MorphiaConstants,0.003676470588235294,0.0,0.003676470588235294,0,1,1,0.0,0.0,0.0,1.0494234037720812e-29,0.0029514686306273442,-7.520598129934e-22,0.0,0.05927730021158731,0.0,0.0,0.0,0,1.0,2.0,0.0
com.acmeair.morphia.AcmeAirConstants,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.0494234037720812e-29,0.005460179975313663,0.0,-1.0425441004804255e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.0
com.acmeair.morphia.services.BookingServiceImpl,0.058823529411764705,0.0,0.058823529411764705,0,16,16,0.0,0.0,0.0,6.88917919756379e-16,0.0029514686306273442,5.884498111715434e-19,0.0,0.05927730021158731,0.0,0.0,0.0,0,0.09089191232048373,25.2,0.0
com.acmeair.morphia.services.BookingService,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.026001288292887e-16,0.003100796686858673,0.0,5.527723915043245e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.5
com.acmeair.morphia.services.MorphiaConstants,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,2.7692583873974294e-16,0.0032202591318437356,0.0,1.9059951526989186e-18,0.06046284621581906,0.0,2.0,0.0,0,0.5,0.0,3.0
com.acmeair.morphia.services.Logger,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,2.7692583873974294e-16,0.0032202591318437356,0.0,1.9059951526989186e-18,0.06046284621581906,0.0,2.0,0.0,0,0.5,0.0,3.0
com.acmeair.morphia.services.Datastore,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,2.2154067099179436e-16,0.0031665010316004574,0.0,-3.626634342426957e-19,0.06046284621581906,0.0,2.0,0.0,0,0.5,0.0,2.4
com.acmeair.morphia.services.KeyGenerator,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,8.208010306343096e-17,0.0030709310756124072,0.0,1.0096239956125238e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.services.FlightService,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,8.208010306343096e-17,0.0030709310756124072,0.0,1.0096239956125238e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.services.CustomerService,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,3.1451438294403665e-16,0.003230214335592491,0.0,8.869658896833106e-19,0.06046284621581906,0.0,2.0,0.0,0,0.53125,0.0,3.2
com.acmeair.morphia.services.Flight,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,8.208010306343096e-17,0.0030709310756124072,0.0,1.0096239956125238e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.services.Customer,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,5.469486628246423e-16,0.0033894975955725748,0.0,1.989596320896078e-18,0.06046284621581906,0.0,2.0,0.0,0,0.6449704142011835,0.0,5.199999999999999
com.acmeair.morphia.services.Booking,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.462403091902929e-16,0.0033098559655825328,0.0,1.0402217638625815e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,3.5999999999999996
com.acmeair.morphia.services.Query,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,7.220024778403156e-16,0.003572673344549671,0.0,1.759976600328785e-18,0.06046284621581906,0.0,2.0,0.0,0,0.5555555555555556,0.0,7.199999999999999
com.acmeair.morphia.services.BookingImpl,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.1464039507648534e-16,0.003409408003070085,0.0,-4.3093548122174967e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,4.6
com.acmeair.morphia.services.Date,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,3.0083436576679814e-16,0.0032103039280949805,0.0,3.8933156176684226e-19,0.06046284621581906,0.0,2.0,0.0,0,0.5555555555555556,0.0,3.0
com.acmeair.morphia.services.ArrayList,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,6.840008588619247e-17,0.0030510206681148965,0.0,8.64283788821284e-21,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
com.acmeair.morphia.services.ServiceLocator,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,4.104005153171548e-17,0.0030111998531198755,0.0,5.048119978062619e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.6
com.acmeair.morphia.services.MongoConnectionManager,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,5.538516774794859e-17,0.003005226730870623,0.0,-9.066585856067393e-20,0.06046284621581906,0.0,2.0,0.0,0,0.5,0.0,0.6
com.acmeair.morphia.services.CustomerServiceImpl,0.05514705882352941,0.0,0.05514705882352941,0,15,15,0.0,0.0,0.0,1.1705495407186688e-15,0.0029514686306273442,2.247547096771318e-18,0.0,0.05927730021158731,0.0,0.0,0.0,0,0.08811287477954143,31.5,0.0
com.acmeair.morphia.services.MemberShipStatus,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.8594742390448457e-16,0.0030788952386114113,0.0,1.698891020594946e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.6
com.acmeair.morphia.services.PhoneType,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.8594742390448457e-16,0.0030788952386114113,0.0,1.698891020594946e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.6
com.acmeair.morphia.services.CustomerAddress,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.8594742390448457e-16,0.0030788952386114113,0.0,1.698891020594946e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.6
com.acmeair.morphia.services.CustomerImpl,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.951382757970297e-16,0.0032222501725934867,0.0,3.963052435834112e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,3.4
com.acmeair.morphia.services.CustomerSessionImpl,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.951382757970297e-16,0.0032222501725934867,0.0,3.963052435834112e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,3.4
com.acmeair.morphia.services.CustomerSession,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.8594742390448457e-16,0.0030788952386114113,0.0,1.698891020594946e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.6
com.acmeair.morphia.services.CustomerAddressImpl,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.1621713994030284e-16,0.0030311102606173862,0.0,2.7719752613433516e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
MorphiaConstants,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0185815211651308,0.002980063364799301,0.0,0.00659418205583688,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.5
Datastore,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.014865216932104639,0.0029743444179649095,0.0,0.005275345644669504,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
Query,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.059460867728418555,0.0030429717799776053,0.0,0.021101382578678017,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,4.8
MongoConnectionManager,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0037163042330261597,0.0029571875774617356,0.0,0.001318836411167376,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.3
com.acmeair.morphia.services.util.MongoConnectionManager,0.07720588235294118,0.0,0.07720588235294118,0,21,21,0.0,0.0,0.0,1.507023766861018e-15,0.0029514686306273442,-4.518302476824571e-19,0.0,0.05927730021158731,0.0,0.0,0.0,0,0.06801597938478078,39.3,0.0
com.acmeair.morphia.services.util.MorphiaConstants,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.229224050374089e-16,0.0030472209720275854,0.0,1.0375615285910803e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.5
com.acmeair.morphia.services.util.AtomicReference,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.2695286072153305e-16,0.0030919053980143648,0.0,4.1906234199234716e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.services.util.Logger,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.229224050374089e-16,0.0030472209720275854,0.0,1.0375615285910803e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.5
com.acmeair.morphia.services.util.DB,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.7833792402992713e-16,0.003028070503747537,0.0,-3.488415854503178e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.services.util.Datastore,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.7833792402992713e-16,0.003028070503747537,0.0,-3.488415854503178e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.services.util.Morphia,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.2695286072153305e-16,0.0030919053980143648,0.0,4.1906234199234716e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.services.util.Properties,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.2695286072153305e-16,0.0030919053980143648,0.0,4.1906234199234716e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.services.util.URL,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.7833792402992713e-16,0.003028070503747537,0.0,-3.488415854503178e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.services.util.Builder,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.7833792402992713e-16,0.003028070503747537,0.0,-3.488415854503178e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.services.util.VCAP_SERVICES,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.5667584805985426e-16,0.00310467237686773,0.0,-6.976831709006356e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.4
com.acmeair.morphia.services.util.JSONObject,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,5.350137720897813e-16,0.003181274249987923,0.0,-3.6196134802058073e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,3.5999999999999996
com.acmeair.morphia.services.util.JSONArray,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.7833792402992713e-16,0.003028070503747537,0.0,-3.488415854503178e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.morphia.services.util.MongoClientURI,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.2695286072153305e-16,0.0030919053980143648,0.0,4.1906234199234716e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.services.util.MongoClient,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,8.025206581346722e-16,0.003296177059668213,0.0,-1.2905384924394863e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,5.4
com.acmeair.morphia.services.util.ServerAddress,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,3.2695286072153305e-16,0.0030919053980143648,0.0,4.1906234199234716e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.morphia.services.util.WriteConcern,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.4861493669160595e-16,0.0030153035248941715,0.0,-2.538102324379987e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
com.acmeair.morphia.services.util.BigDecimalConverter,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,2.972298733832119e-16,0.0030791384191609992,0.0,-5.076204648759974e-19,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.0
com.acmeair.morphia.services.util.InitialContext,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,5.944597467664238e-16,0.0032068082076946542,0.0,-1.0152409297519948e-18,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,4.0
com.acmeair.morphia.services.util.MongoClientOptions,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,4.458448100748178e-17,0.0029706190989073926,0.0,-8.721039636257945e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.3
com.acmeair.morphia.services.util.System,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,4.458448100748178e-17,0.0029706190989073926,0.0,-8.721039636257945e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.3
com.acmeair.morphia.services.util.JSONValue,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,4.458448100748178e-17,0.0029706190989073926,0.0,-8.721039636257945e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.3
FlightId,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.006617647058823529,0.00012575042713294687,0.0032916320898636223,0.0,1.591804343342417e-05,0.0598819286737455,0.0,2.0,0.0,0,1.0,0.0,0.4
ConcurrentHashMap,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.011029411764705883,0.010465104099150706,0.003263007341496372,0.0,0.002181336998674246,0.059893843411088034,0.0,3.3333333333333335,0.0,0,1.0,0.0,3.0
UUID,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.014705882352941178,0.00034115129647328027,0.003263450675049822,0.0,1.1809237532821083e-05,0.059894140390362095,0.0,4.583333333333334,0.0,0,1.0,0.0,0.3
DataService,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.01838235294117647,0.0007520974295638244,0.0032674435093213777,0.0,0.00015537699530065606,0.05991761360847287,0.0,5.333333333333333,0.0,0,1.0,0.0,2.4
T,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.01838235294117647,0.00012534957159397072,0.0030041311104096833,0.0,2.5896165883442755e-05,0.05991761360847287,0.0,5.333333333333333,0.0,0,1.0,0.0,0.4
AnnotationLiteral,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.01838235294117647,0.0006267478579698536,0.003214781029539039,0.0,0.00012948082941721274,0.05991761360847287,0.0,5.333333333333333,0.0,0,1.0,0.0,2.0
TreeMap,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.024852941176470588,0.000675423441987502,0.003276065415793155,0.0,0.00014150683304222893,0.06052230134793128,0.0,7.333333333333333,0.0,0,0.5,0.0,2.0
REPOSITORY_LOOKUP_KEY,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.02042483660130719,0.00020059803121983292,0.003014857979461111,0.0,3.933943779024216e-05,0.060510386610588746,0.0,6.0,0.0,0,0.5,0.0,0.6
